,loopid,fromaddress,toaddress,tokenid,ethprice,date,transhash
953,PUNK651,0x4CB6b232144996587170e02225cf038910c99f63,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,5283,79.0,2022-04-02,0xdbaf1e9e3117941ee71335c27c8b548633703ab84a49c9851097e6332bf3a8ea
954,PUNK654,0x4AFFe16d35143Db85027c05D97F56eBdc668347e,0x850cAE094cE34C564327818631287A75d3CEe6CA,6574,27.89,2021-07-31,0xa9924b8a641129d4f86cdad89e4b7b154ef9b46de5db3092467e2627abf86eca
955,PUNK654,0x850cAE094cE34C564327818631287A75d3CEe6CA,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,3421,22.44,2021-07-29,0xdc1440e0553d8cc833dff61a6406100540e9f1a6f4ff4e741467b5afa363e012
957,PUNK655,0x4AFFe16d35143Db85027c05D97F56eBdc668347e,0x74Be0Af0bf7254328DdffC09425fF71d64a1a836,5611,21.97,2021-07-30,0x8c09cf93a2e52db6a2d6de3ff10470bf5593e9ad556723e00d3db23687aea0e6
956,PUNK655,0x74Be0Af0bf7254328DdffC09425fF71d64a1a836,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,7408,34.99,2021-08-01,0x4e3418d686322fdef03ceebd4ec8198c7e2311887fd75b78795f0b07cbe4bda1
958,PUNK662,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,0x850cAE094cE34C564327818631287A75d3CEe6CA,3759,35.0,2021-08-01,0x3fd0b1daee78a6e7ca593aa388cbde65ba971563a0c75fe39516660dedf58d11
959,PUNK662,0x850cAE094cE34C564327818631287A75d3CEe6CA,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,3421,22.44,2021-07-29,0xdc1440e0553d8cc833dff61a6406100540e9f1a6f4ff4e741467b5afa363e012
960,PUNK663,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,0x850cAE094cE34C564327818631287A75d3CEe6CA,449,36.0,2021-08-01,0x1cac9b5c90eb28fb0c24b1ca5dfce00ef688529d22915df5375bb7d2dfbc8ed8
961,PUNK663,0x850cAE094cE34C564327818631287A75d3CEe6CA,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,3421,22.44,2021-07-29,0xdc1440e0553d8cc833dff61a6406100540e9f1a6f4ff4e741467b5afa363e012
962,PUNK663,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0x84118D0c3a8A7611287C41195b0B6CcB5f0832c4,3856,36.5,2021-08-01,0x739007b877622f6b2c815f05d8d3f7b67372ffbfdd22d05a55c27d623fab097c
963,PUNK664,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0xC0449eEd3A20EFac1e29A15bd2c97Bbc3a23b177,2898,66.46,2022-02-09,0x7d9e7ae092034e3a64a5fba564d5519e8f6160d57f158a81f0ac718beedb66d1
964,PUNK664,0xC0449eEd3A20EFac1e29A15bd2c97Bbc3a23b177,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,2898,75.0,2022-02-14,0x404b215c40b7a48ae0b905db68ced89043b52a8b38eb1c1593846c12d690923d
966,PUNK665,0xf3016B7608aCfbec9df4aE1EAd36bb5f1bad4fF4,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,9767,59.48,2021-08-06,0xedc532dea1bbf54ffb14fd278eb41c24ea87936df694ff5b844dec5ad56ca213
965,PUNK665,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0xf3016B7608aCfbec9df4aE1EAd36bb5f1bad4fF4,9767,47.95,2021-08-04,0x98261d9db131d90681969008aab2ff2b394599b2dbb20bdfcc531ff7c9006ada
967,PUNK669,0xf9154BD7a045291347A1DA2e4665e01d6881f545,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,5151,74.0,2022-03-13,0xbb68fea6326a0cfc21c27206055efcce2d12daf5d1682915d488032f845fba38
968,PUNK669,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0xf9154BD7a045291347A1DA2e4665e01d6881f545,2111,101.5,2022-03-13,0xf781a58c26f3b242f2b961a3a9276d3b8118920afef1e9614318809bd6090670
969,PUNK675,0x91338ccFb8c0AdB7756034A82008531d7713009d,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,4197,85.5,2022-01-29,0x5d0dccc2e8b7fee1024156010b12039471836a13e6abef494a3064b6f13660d2
970,PUNK675,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0x91338ccFb8c0AdB7756034A82008531d7713009d,2647,69.95,2022-02-05,0xaaf1f0a19b2f49cd118caef498a1bc9333e38552c8ac434ad75f2a7508033c8d
971,PUNK68,0x36ED2D75A82e180e0871456b15c239b73B4EE9F4,0x62bdc64A14405E797f86796Ea3C2476209ee0bf9,3254,44.5,2021-08-06,0x00b748382032fd7a4d437a9c282bc6506a19026d249859638b27dc27b9244028
972,PUNK68,0x50664edE715e131F584D3E7EaAbd7818Bb20A068,0x36ED2D75A82e180e0871456b15c239b73B4EE9F4,3629,31.9,2021-08-01,0x42940e9855467ddf5234145b22df0c487729203e8f0a6f6797417a840ead4d67
974,PUNK680,0x0E9AED5c7721c642A032812C2c4816f7d6cB87d7,0x7fc4AD90AfAC24A39C9dEcAb37F8fd52DA363684,2406,154.99,2021-08-28,0xede123dafa318f3ef418fa00623cb4e16e5fc84115702f74c5ea39e6f966c7e6
973,PUNK680,0x7fc4AD90AfAC24A39C9dEcAb37F8fd52DA363684,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,3994,174.0,2021-08-28,0xae2fe4120cdd29ce9274d7c1557c3db3f9a5da9c57892e950b80a697b1dee361
975,PUNK685,0x0E9AED5c7721c642A032812C2c4816f7d6cB87d7,0x2f700dEeD41639E1ae24D193f7d67453c4002Ee3,3507,159.99,2021-08-28,0x5e119b1f49887d7c1fc41697bc7f8127f8c55d0cbb9b92aa0ee244c1e0fdca8f
976,PUNK685,0x2f700dEeD41639E1ae24D193f7d67453c4002Ee3,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,8233,95.0,2021-09-04,0x938a7d786d17872c1a30a4ef3605ad663b5d61bada4bb50cbbf2500ffdc45d62
977,PUNK69,0x36ED2D75A82e180e0871456b15c239b73B4EE9F4,0x62bdc64A14405E797f86796Ea3C2476209ee0bf9,3254,44.5,2021-08-06,0x00b748382032fd7a4d437a9c282bc6506a19026d249859638b27dc27b9244028
978,PUNK69,0x62bdc64A14405E797f86796Ea3C2476209ee0bf9,0x50664edE715e131F584D3E7EaAbd7818Bb20A068,3629,28.97,2021-07-31,0xcc9a1ed61cafccef4cc1dd37e28a67d5cb2d491d98071b77ecc4c528b96fc104
979,PUNK69,0x50664edE715e131F584D3E7EaAbd7818Bb20A068,0x36ED2D75A82e180e0871456b15c239b73B4EE9F4,952,54.5,2021-08-06,0x0ab121608428aebfadb1d43873624dca288f57909d999c0c29eb049ac15d54fb
980,PUNK690,0x0E9AED5c7721c642A032812C2c4816f7d6cB87d7,0xb7497b6e98bC9a49D3F5c29b27cCE0ee557c8fa3,6617,114.99,2021-08-23,0x07fad0eaab0cb218d28dc174f64eb097e3c515a0e64471bcc627f664cbe28829
981,PUNK690,0xb7497b6e98bC9a49D3F5c29b27cCE0ee557c8fa3,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,5730,81.0,2021-08-25,0x80c2bdaf10559f9b5d0dde53c4127d3af1b43feb64f9620917c70322119fa5b3
982,PUNK695,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0x1583B0c3a4e2a53f8F712579944373b5F28739aE,8285,75.95,2022-01-25,0xca4341a878d986e0d6128d69b831cdf5f5813950be948d8173c9bd572924e89d
983,PUNK695,0x1583B0c3a4e2a53f8F712579944373b5F28739aE,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,5840,71.0,2022-01-23,0xd5684fc791a48861f4d664b0a796f559a0b12fce5d12e7ae8694218f5b3490f1
984,PUNK696,0xd81cD9615e0A2c440Ba9E6dEdcB4E800Fc85dC1d,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,769,75.69,2021-12-31,0x357b20fbd6abcbf0263e458bf9b7bdc537f106d78e506dd1d2c79df302fa028e
985,PUNK696,0xd7047cde339f2CFE539C943EC7ae618ae2510d29,0xd81cD9615e0A2c440Ba9E6dEdcB4E800Fc85dC1d,2503,64.63,2021-12-31,0xd510074c28abad84576db7be5a1f457a3977ff92db2e2ea237e7c0e564396e55
986,PUNK701,0x50664edE715e131F584D3E7EaAbd7818Bb20A068,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,2976,23.74,2021-07-30,0xd1629f077e6ecec04f64b0b934045fe2737d3f0b1793aa086f8c2ba6315c70d1
987,PUNK701,0xe1D29d0a39962a9a8d2A297ebe82e166F8b8EC18,0x50664edE715e131F584D3E7EaAbd7818Bb20A068,2257,23.5,2021-07-30,0xef24d648c4491aaed03028341ec9c92dc184d4827338885e08b872d49514b799
988,PUNK708,0xFe2F279D3679BAc2D07cF46c93503410eF9CA448,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,6307,103.0,2021-12-30,0xacdd1d023ae6b90755b590d6fa7e4dae941ed1711cff0dec09445468c1eaeed4
989,PUNK708,0xccf2075c74De218cdd79b1EF699a2a31E2940F83,0xFe2F279D3679BAc2D07cF46c93503410eF9CA448,4124,83.0,2021-12-27,0xe7eee17759fdd62852ea68a6e8fb688ba5a3aa3ed5652e3b13dbbba141449c20
991,PUNK709,0xccf2075c74De218cdd79b1EF699a2a31E2940F83,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,7865,93.0,2022-02-07,0xd86210a070c5686659a78d61f00b7b132ce75ec56fc8e25a95047400e6270462
990,PUNK709,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0xccf2075c74De218cdd79b1EF699a2a31E2940F83,5337,69.0,2022-02-07,0xee41f82ff3e703b8f65d7f5816fdeab5157f6192fbae53f606d4519ed45d2bfc
992,PUNK71,0x62bdc64A14405E797f86796Ea3C2476209ee0bf9,0x0f4023208058ecfFCb22A7409Df11F6D6013FE8A,8970,76.47,2021-08-27,0x3851dbbae2669eb6f1930e138203de3767bf7d6a02b458a9609cb4840314ee3d
993,PUNK71,0x0f4023208058ecfFCb22A7409Df11F6D6013FE8A,0x62bdc64A14405E797f86796Ea3C2476209ee0bf9,8970,82.0,2021-08-27,0xfff5f5d26381b648584d0ade5760336292a6f8d182278090d67b50b4e549ec08
994,PUNK710,0x97DB27C92Bc776079f57BF26533111aBc81Af7Ca,0x1C051112075FeAEe33BCDBe0984C2BB0DB53CF47,9136,37.99,2021-07-11,0xcc99a44468706e90908040bf17ee6ebc77ed312b7900c68fa9db3229542b68da
995,PUNK710,0x1C051112075FeAEe33BCDBe0984C2BB0DB53CF47,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,8919,21.0,2021-07-11,0x7cf9f447b314f28486261be5320a87c5fe9b16aa7216fb3c02c530c7bb7f1704
996,PUNK717,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0xeE3766e4F996DC0e0F8c929954EAAFef3441de87,6259,77.9,2022-01-25,0xb52ab3332b6281302182c355d20f31360d9cd32c0ac766fb8f31277e411df4d9
997,PUNK717,0xeE3766e4F996DC0e0F8c929954EAAFef3441de87,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,4454,81.5,2022-01-28,0x65bfd0f114c5111497cf96a72357ea63e1925c379eea3475270b069a33d8f7fb
998,PUNK720,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0x473465Dd76FaF3C608De69Aa9E9aAA3330d58829,9620,65.45,2021-12-26,0xf1cdd15bfc558c0f1a9f0edd7273b132a6b27043f368decaa80c3057a6a776f0
999,PUNK720,0x473465Dd76FaF3C608De69Aa9E9aAA3330d58829,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,9620,63.0,2021-12-28,0x1f41287b2bf90f25806cb7d460cd9d7ecb940ae3419ab75316c7906d7d53fd44
1001,PUNK722,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0x586f4A17C9B3765811de88a9d5CFb77187ae631D,8494,86.95,2022-01-25,0x9cd319dea686d51044b404b7be4f74bf00846ae7a27b7f8f05624ead390087db
1000,PUNK722,0x586f4A17C9B3765811de88a9d5CFb77187ae631D,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,2348,79.45,2022-01-25,0x583b9785503d81cd9500b6cbafa3360bc71cebd17c70f4bab3c181af1369f598
1002,PUNK723,0x850cAE094cE34C564327818631287A75d3CEe6CA,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,3421,22.44,2021-07-29,0xdc1440e0553d8cc833dff61a6406100540e9f1a6f4ff4e741467b5afa363e012
1003,PUNK723,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0x850cAE094cE34C564327818631287A75d3CEe6CA,2699,23.95,2021-07-30,0x9f8dcf3ab12080df371ef4453f959c492bb1e5814c554d7115cd016aecb672e4
1004,PUNK729,0xFe2F279D3679BAc2D07cF46c93503410eF9CA448,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,6307,103.0,2021-12-30,0xacdd1d023ae6b90755b590d6fa7e4dae941ed1711cff0dec09445468c1eaeed4
1005,PUNK729,0xccf2075c74De218cdd79b1EF699a2a31E2940F83,0xFe2F279D3679BAc2D07cF46c93503410eF9CA448,4124,83.0,2021-12-27,0xe7eee17759fdd62852ea68a6e8fb688ba5a3aa3ed5652e3b13dbbba141449c20
1006,PUNK744,0x36ED2D75A82e180e0871456b15c239b73B4EE9F4,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,8173,41.5,2021-08-05,0x212cafba1717a341e8e7876095e2b8e97964c0ff32d809a73d0a3a45ee157efe
1007,PUNK744,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0x36ED2D75A82e180e0871456b15c239b73B4EE9F4,6434,33.95,2021-08-01,0xe805a5dcbbfca4a1644e8df863c42f25c01ea62ce890556ee8b611d47bccf2fc
1009,PUNK745,0x50664edE715e131F584D3E7EaAbd7818Bb20A068,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,2976,23.74,2021-07-30,0xd1629f077e6ecec04f64b0b934045fe2737d3f0b1793aa086f8c2ba6315c70d1
1008,PUNK745,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0x50664edE715e131F584D3E7EaAbd7818Bb20A068,6936,35.5,2021-08-04,0x2b13c2537859cf1b4dc59fc418be8527aa2fc5b180505f979bbb1f174057a674
1010,PUNK746,0xC46Db2d89327D4C41Eb81c43ED5e3dfF111f9A8f,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,9062,64.269,2021-08-05,0x167dd7ada2501fee08a0e9d60d7e9c04001490bf14bf9323dce1e550546d6c69
1011,PUNK746,0xc2A59D94b69f7739F77892677EC875f3629A3F94,0xC46Db2d89327D4C41Eb81c43ED5e3dfF111f9A8f,8186,39.99,2021-08-05,0x906beadcb10d07bc3496c7f48a8ba7fb59459b75860e3fff0c25ac8267e6dac8
1012,PUNK75,0xDDFdcB21c935e8432A559cF689c83695b27A4177,0x62bdc64A14405E797f86796Ea3C2476209ee0bf9,7045,29.99,2021-04-08,0x86f5cbd83d73355a9870013a9f0857994b583e33bebc008a986c7b6989409a77
1013,PUNK75,0x0E9AED5c7721c642A032812C2c4816f7d6cB87d7,0xDDFdcB21c935e8432A559cF689c83695b27A4177,1791,22.99,2021-04-09,0x8ee9268b23a3c990469866942f179715580728b1aaabf2dbd614a2f0a809c92f
1014,PUNK751,0x577eBC5De943e35cdf9ECb5BbE1f7D7CB6c7C647,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,7281,19.49,2021-07-18,0xf0962b3d559e9a25f5eeba8e21e05b05ef8463dc446bcf41be46a5c1da126746
1015,PUNK751,0x5AA688127811Aa9390bc07C4Ad7Ff1cFfd84E20e,0x577eBC5De943e35cdf9ECb5BbE1f7D7CB6c7C647,5395,20.0,2021-07-21,0xa302b4491bce2ab1fb8e44f4ed1320b25cda750e3c93f2f0f5960c074d36cbae
1016,PUNK754,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0xf112382731b87335BD35fD60Ff325aFfe63E548C,9855,63.5,2022-01-19,0xafbfca68898b06063abbe421664ce1365bdde5ac717503a3cc121b574c145592
1017,PUNK754,0xf112382731b87335BD35fD60Ff325aFfe63E548C,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,2522,59.5,2022-01-19,0x98ed70e3742f853ecfafaaeb3bb7229cd7148338515f08de933bdb636d719b40
1018,PUNK757,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0x965D9e3fCCF522399606f0b9C4Ef87eF35Dd9FAC,6995,59.0,2022-05-08,0x7570bb227345f00f9c383391c435705ddb1854f87ee246312bb7025d9526a49c
1019,PUNK757,0x965D9e3fCCF522399606f0b9C4Ef87eF35Dd9FAC,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,2996,56.0,2022-05-08,0x8422805769708a4acb3c92970cb66e6647cacf58a1b364a2261671a8cd6ebf46
1020,PUNK761,0xFe2F279D3679BAc2D07cF46c93503410eF9CA448,0x4c9da55BF1eaE5c5B588fde013ca991288F18b1c,2976,58.14,2021-08-21,0xf2360ad0b49608ea58b7622f57d31a48d5c26a93ce073be1e0b88a89992567c8
1021,PUNK761,0x4c9da55BF1eaE5c5B588fde013ca991288F18b1c,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,2976,91.0,2021-08-27,0xf986bd9289906268945a825378ecfde35f23d20a33ba457de239a281b6ffd4e2
1022,PUNK764,0x91338ccFb8c0AdB7756034A82008531d7713009d,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,4197,85.5,2022-01-29,0x5d0dccc2e8b7fee1024156010b12039471836a13e6abef494a3064b6f13660d2
1023,PUNK764,0xFe2F279D3679BAc2D07cF46c93503410eF9CA448,0x91338ccFb8c0AdB7756034A82008531d7713009d,3015,125.0,2022-01-28,0xbbcc0c8f2a3f06bf83746499997990883b5fd82a3a8c9af3b1061cf1439171cf
1025,PUNK766,0x7Cf4FB6c470fb89167D988c74a88350b82657E4D,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,8956,69.0,2022-03-05,0xe191f1e957834e0f4e63c9f834c588e7ef47fd280a2676e1872e7294a86ef4ea
1024,PUNK766,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0x7Cf4FB6c470fb89167D988c74a88350b82657E4D,8492,69.0,2022-03-05,0x6f4799447681b417d4cf597131ae5862cad3597a9bd5dd7ad58e7d4b007b8d18
1026,PUNK776,0x6Ec30Fd91A504Aad948839B985C7263888B2Ad68,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,1966,45.98,2021-08-05,0x15612d578c8e12365718c729d9659e184a7623dfc3699ef83ad05eb755614ace
1027,PUNK776,0x18eE9CeBCA35D323068e5EDc5B41ffCA11d605B9,0x6Ec30Fd91A504Aad948839B985C7263888B2Ad68,7910,89.0,2021-08-01,0x9ffe9ef63e1064cb1eb26711f55620d032189a8055815e8fa62083ba12ff41ab
1028,PUNK783,0x6Ec30Fd91A504Aad948839B985C7263888B2Ad68,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,1966,45.98,2021-08-05,0x15612d578c8e12365718c729d9659e184a7623dfc3699ef83ad05eb755614ace
1029,PUNK783,0x18eE9CeBCA35D323068e5EDc5B41ffCA11d605B9,0x6Ec30Fd91A504Aad948839B985C7263888B2Ad68,7910,89.0,2021-08-01,0x9ffe9ef63e1064cb1eb26711f55620d032189a8055815e8fa62083ba12ff41ab
1030,PUNK795,0xe1D29d0a39962a9a8d2A297ebe82e166F8b8EC18,0x50664edE715e131F584D3E7EaAbd7818Bb20A068,2257,23.5,2021-07-30,0xef24d648c4491aaed03028341ec9c92dc184d4827338885e08b872d49514b799
1031,PUNK795,0x50664edE715e131F584D3E7EaAbd7818Bb20A068,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,2976,23.74,2021-07-30,0xd1629f077e6ecec04f64b0b934045fe2737d3f0b1793aa086f8c2ba6315c70d1
1032,PUNK802,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0xcddfA13281B357b399a1276D5DF4D4e3577134DE,7564,68.75,2022-01-01,0x09a749c0bbf9b20514d4b2ffe14e8624040111bf4e8b6ce6571661966453604b
1033,PUNK802,0xcddfA13281B357b399a1276D5DF4D4e3577134DE,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,1482,63.0,2022-01-08,0x6817b1e7f5d852a2c332c2cb04f66dd0a6dc8bbf0b72728e55c31bc6997616cb
1034,PUNK809,0x4c9da55BF1eaE5c5B588fde013ca991288F18b1c,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,2976,91.0,2021-08-27,0xf986bd9289906268945a825378ecfde35f23d20a33ba457de239a281b6ffd4e2
1035,PUNK809,0xFe2F279D3679BAc2D07cF46c93503410eF9CA448,0x4c9da55BF1eaE5c5B588fde013ca991288F18b1c,2976,58.14,2021-08-21,0xf2360ad0b49608ea58b7622f57d31a48d5c26a93ce073be1e0b88a89992567c8
1036,PUNK812,0xFe2F279D3679BAc2D07cF46c93503410eF9CA448,0x91338ccFb8c0AdB7756034A82008531d7713009d,3015,125.0,2022-01-28,0xbbcc0c8f2a3f06bf83746499997990883b5fd82a3a8c9af3b1061cf1439171cf
1037,PUNK812,0x91338ccFb8c0AdB7756034A82008531d7713009d,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,4197,85.5,2022-01-29,0x5d0dccc2e8b7fee1024156010b12039471836a13e6abef494a3064b6f13660d2
1038,PUNK818,0xA438ddd77fDBecA2496F0c5A39b317A67272EA4B,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,7564,65.0,2021-12-30,0x60a8c39e32eddd0ec21b989e9b800858b7f2822113e6a2f306b92cc4e3bcca8b
1039,PUNK818,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0xA438ddd77fDBecA2496F0c5A39b317A67272EA4B,197,65.0,2021-12-30,0xb3c381276bec605d8753ef8a3c0cc6135debaea5181ce324c9c3d812fc408c4f
1041,PUNK825,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0x91338ccFb8c0AdB7756034A82008531d7713009d,2150,64.95,2022-01-22,0xb271be224fcc78b34bb01865520cca99a4dbfc0652368dc2378b1f13173bf919
1040,PUNK825,0x91338ccFb8c0AdB7756034A82008531d7713009d,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,4197,85.5,2022-01-29,0x5d0dccc2e8b7fee1024156010b12039471836a13e6abef494a3064b6f13660d2
1042,PUNK83,0x6277a1073DFBE0Ea087E0eF8741DCE084831E782,0x62bdc64A14405E797f86796Ea3C2476209ee0bf9,522,32.99,2021-03-15,0xfc492a477939c393fad7420761d5a26d00575872708d865ac9ad10c68e5843d2
1043,PUNK83,0xE72EB31b59F85b19499A0F3b3260011894FA0d65,0x6277a1073DFBE0Ea087E0eF8741DCE084831E782,7758,26.99,2021-03-19,0xbecd8290345486e306db74ab25a970c8e74b434ea8b30f584d42cfaf291faf8f
1044,PUNK833,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0x696ed7b26f4B019CEeC78DC8b9140ad64A6f354B,7434,155.0,2021-08-05,0x5eea6afcff485366b640c38bddafaf876f4167840d86321aad3198e1fc7f9ebc
1045,PUNK833,0x696ed7b26f4B019CEeC78DC8b9140ad64A6f354B,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,5979,43.98,2021-08-05,0xec237b7305b2b2bf4362332d439ec54c9c77714ee7d51f0e035a8112b290dac3
1046,PUNK835,0xcbA7a88C8a62D75D76166c20aA96C799a1AEfB94,0x485bE95E7c86550E76be32137148479E89D713d6,4290,129.0,2021-08-06,0xf6d5dcf0b3ec047df8122b3c571dd1956099640793163b2ff58ece4d20a4c786
1047,PUNK835,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0xcbA7a88C8a62D75D76166c20aA96C799a1AEfB94,2061,60.99,2021-08-07,0xa01b20151fa21f4cfbf6ef3fe832b9cb58095340e3186dc5141efed058204a6f
1048,PUNK835,0x485bE95E7c86550E76be32137148479E89D713d6,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,5535,34.5,2021-08-04,0xe94235d5166be7b1d5e142af4fb138409c9eb9c6a0bf0825a1df14bd32aef242
1049,PUNK848,0x756B0b3Ebb060B606510FF1422528DD1f1a0119E,0xf3016B7608aCfbec9df4aE1EAd36bb5f1bad4fF4,7233,42.5,2021-08-01,0x913a015e89cf180a3c38eb256d376152d817410b23acb5fc3a0950d03f35431d
1050,PUNK848,0xf3016B7608aCfbec9df4aE1EAd36bb5f1bad4fF4,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,9767,59.48,2021-08-06,0xedc532dea1bbf54ffb14fd278eb41c24ea87936df694ff5b844dec5ad56ca213
1051,PUNK850,0x756B0b3Ebb060B606510FF1422528DD1f1a0119E,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,5979,45.0,2021-08-13,0x6c03fbece2e135b2db3c6446ab694701ee8410f3e10d7309f5d7c09fd9e0bcbe
1052,PUNK850,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0x756B0b3Ebb060B606510FF1422528DD1f1a0119E,5979,55.0,2021-08-06,0x351785df660d2ff7dd8644ef335a95c9884dddca993b3785081290910e529947
1053,PUNK86,0x2891a448D93c6bCF50a80931062D9028f8C6e913,0x62bdc64A14405E797f86796Ea3C2476209ee0bf9,4318,74.89,2021-08-24,0x85171cea0ac4e1cfb8128fe498abc64659f711e51a0bae1ae6e336a160ab4dea
1054,PUNK86,0x6277a1073DFBE0Ea087E0eF8741DCE084831E782,0x2891a448D93c6bCF50a80931062D9028f8C6e913,4797,80.5,2021-08-25,0xaa097e2557dcfc31e6ad70097881a8b39743145dc0c52fd361d9129174ec33f6
1055,PUNK861,0xb4Bb4156e5e6Ca5D81041f616c27dfFB253B7845,0x758273064dce8459EBDd6ccF52028D01272F1033,6778,39.99,2021-07-30,0xf127cccd2ec1ba57a5efb0816f700a293ec424fdcfe0c3814658e061a9b33bce
1056,PUNK861,0x758273064dce8459EBDd6ccF52028D01272F1033,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,8186,31.95,2021-08-02,0x1c992641ff9f70a42494ad97b8e8a8cd196786a5b790548ecc110b3a7adc2890
1058,PUNK879,0x91338ccFb8c0AdB7756034A82008531d7713009d,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,4197,85.5,2022-01-29,0x5d0dccc2e8b7fee1024156010b12039471836a13e6abef494a3064b6f13660d2
1057,PUNK879,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,0x91338ccFb8c0AdB7756034A82008531d7713009d,1776,68.88,2022-01-25,0x13f38a7cd0649748893eb12640e3286bb10d8a5e6d82db85beafc614b2124f9d
1059,PUNK882,0xb4Bb4156e5e6Ca5D81041f616c27dfFB253B7845,0x758273064dce8459EBDd6ccF52028D01272F1033,6778,39.99,2021-07-30,0xf127cccd2ec1ba57a5efb0816f700a293ec424fdcfe0c3814658e061a9b33bce
1060,PUNK882,0x758273064dce8459EBDd6ccF52028D01272F1033,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,8186,31.95,2021-08-02,0x1c992641ff9f70a42494ad97b8e8a8cd196786a5b790548ecc110b3a7adc2890
